name,country-code,raa,hda,hid_hex,ip6_prefix
Libya,434,1739,4096,1b2d000,2001:0031:b2d0::/44
Libya,434,1739,8192,1b2e000,2001:0031:b2e0::/44
Libya,434,1739,12288,1b2f000,2001:0031:b2f0::/44
Liechtenstein,438,1752,0,1b60000,2001:0031:b600::/44
Liechtenstein,438,1752,4096,1b61000,2001:0031:b610::/44
Liechtenstein,438,1752,8192,1b62000,2001:0031:b620::/44
Liechtenstein,438,1752,12288,1b63000,2001:0031:b630::/44
Liechtenstein,438,1753,0,1b64000,2001:0031:b640::/44
Liechtenstein,438,1753,4096,1b65000,2001:0031:b650::/44
Liechtenstein,438,1753,8192,1b66000,2001:0031:b660::/44
Liechtenstein,438,1753,12288,1b67000,2001:0031:b670::/44
Liechtenstein,438,1754,0,1b68000,2001:0031:b680::/44
Liechtenstein,438,1754,4096,1b69000,2001:0031:b690::/44
Liechtenstein,438,1754,8192,1b6a000,2001:0031:b6a0::/44
Liechtenstein,438,1754,12288,1b6b000,2001:0031:b6b0::/44
Liechtenstein,438,1755,0,1b6c000,2001:0031:b6c0::/44
Liechtenstein,438,1755,4096,1b6d000,2001:0031:b6d0::/44
Liechtenstein,438,1755,8192,1b6e000,2001:0031:b6e0::/44
Liechtenstein,438,1755,12288,1b6f000,2001:0031:b6f0::/44
Lithuania,440,1760,0,1b80000,2001:0031:b800::/44
Lithuania,440,1760,4096,1b81000,2001:0031:b810::/44
Lithuania,440,1760,8192,1b82000,2001:0031:b820::/44
Lithuania,440,1760,12288,1b83000,2001:0031:b830::/44
Lithuania,440,1761,0,1b84000,2001:0031:b840::/44
Lithuania,440,1761,4096,1b85000,2001:0031:b850::/44
Lithuania,440,1761,8192,1b86000,2001:0031:b860::/44
Lithuania,440,1761,12288,1b87000,2001:0031:b870::/44
Lithuania,440,1762,0,1b88000,2001:0031:b880::/44
Lithuania,440,1762,4096,1b89000,2001:0031:b890::/44
Lithuania,440,1762,8192,1b8a000,2001:0031:b8a0::/44
Lithuania,440,1762,12288,1b8b000,2001:0031:b8b0::/44
Lithuania,440,1763,0,1b8c000,2001:0031:b8c0::/44
Lithuania,440,1763,4096,1b8d000,2001:0031:b8d0::/44
Lithuania,440,1763,8192,1b8e000,2001:0031:b8e0::/44
Lithuania,440,1763,12288,1b8f000,2001:0031:b8f0::/44
Luxembourg,442,1768,0,1ba0000,2001:0031:ba00::/44
Luxembourg,442,1768,4096,1ba1000,2001:0031:ba10::/44
Luxembourg,442,1768,8192,1ba2000,2001:0031:ba20::/44
Luxembourg,442,1768,12288,1ba3000,2001:0031:ba30::/44
Luxembourg,442,1769,0,1ba4000,2001:0031:ba40::/44
Luxembourg,442,1769,4096,1ba5000,2001:0031:ba50::/44
Luxembourg,442,1769,8192,1ba6000,2001:0031:ba60::/44
Luxembourg,442,1769,12288,1ba7000,2001:0031:ba70::/44
Luxembourg,442,1770,0,1ba8000,2001:0031:ba80::/44
Luxembourg,442,1770,4096,1ba9000,2001:0031:ba90::/44
Luxembourg,442,1770,8192,1baa000,2001:0031:baa0::/44
Luxembourg,442,1770,12288,1bab000,2001:0031:bab0::/44
Luxembourg,442,1771,0,1bac000,2001:0031:bac0::/44
Luxembourg,442,1771,4096,1bad000,2001:0031:bad0::/44
Luxembourg,442,1771,8192,1bae000,2001:0031:bae0::/44
Luxembourg,442,1771,12288,1baf000,2001:0031:baf0::/44
Macao,446,1784,0,1be0000,2001:0031:be00::/44
Macao,446,1784,4096,1be1000,2001:0031:be10::/44
Macao,446,1784,8192,1be2000,2001:0031:be20::/44
Macao,446,1784,12288,1be3000,2001:0031:be30::/44
Macao,446,1785,0,1be4000,2001:0031:be40::/44
Macao,446,1785,4096,1be5000,2001:0031:be50::/44
Macao,446,1785,8192,1be6000,2001:0031:be60::/44
Macao,446,1785,12288,1be7000,2001:0031:be70::/44
Macao,446,1786,0,1be8000,2001:0031:be80::/44
Macao,446,1786,4096,1be9000,2001:0031:be90::/44
Macao,446,1786,8192,1bea000,2001:0031:bea0::/44
Macao,446,1786,12288,1beb000,2001:0031:beb0::/44
Macao,446,1787,0,1bec000,2001:0031:bec0::/44
Macao,446,1787,4096,1bed000,2001:0031:bed0::/44
Macao,446,1787,8192,1bee000,2001:0031:bee0::/44
Macao,446,1787,12288,1bef000,2001:0031:bef0::/44
Madagascar,450,1800,0,1c20000,2001:0031:c200::/44
Madagascar,450,1800,4096,1c21000,2001:0031:c210::/44
Madagascar,450,1800,8192,1c22000,2001:0031:c220::/44
Madagascar,450,1800,12288,1c23000,2001:0031:c230::/44
Madagascar,450,1801,0,1c24000,2001:0031:c240::/44
Madagascar,450,1801,4096,1c25000,2001:0031:c250::/44
Madagascar,450,1801,8192,1c26000,2001:0031:c260::/44
Madagascar,450,1801,12288,1c27000,2001:0031:c270::/44
Madagascar,450,1802,0,1c28000,2001:0031:c280::/44
Madagascar,450,1802,4096,1c29000,2001:0031:c290::/44
Madagascar,450,1802,8192,1c2a000,2001:0031:c2a0::/44
Madagascar,450,1802,12288,1c2b000,2001:0031:c2b0::/44
Madagascar,450,1803,0,1c2c000,2001:0031:c2c0::/44
Madagascar,450,1803,4096,1c2d000,2001:0031:c2d0::/44
Madagascar,450,1803,8192,1c2e000,2001:0031:c2e0::/44
Madagascar,450,1803,12288,1c2f000,2001:0031:c2f0::/44
Malawi,454,1816,0,1c60000,2001:0031:c600::/44
Malawi,454,1816,4096,1c61000,2001:0031:c610::/44
Malawi,454,1816,8192,1c62000,2001:0031:c620::/44
Malawi,454,1816,12288,1c63000,2001:0031:c630::/44
Malawi,454,1817,0,1c64000,2001:0031:c640::/44
Malawi,454,1817,4096,1c65000,2001:0031:c650::/44
Malawi,454,1817,8192,1c66000,2001:0031:c660::/44
Malawi,454,1817,12288,1c67000,2001:0031:c670::/44
Malawi,454,1818,0,1c68000,2001:0031:c680::/44
Malawi,454,1818,4096,1c69000,2001:0031:c690::/44
Malawi,454,1818,8192,1c6a000,2001:0031:c6a0::/44
Malawi,454,1818,12288,1c6b000,2001:0031:c6b0::/44
Malawi,454,1819,0,1c6c000,2001:0031:c6c0::/44
Malawi,454,1819,4096,1c6d000,2001:0031:c6d0::/44
Malawi,454,1819,8192,1c6e000,2001:0031:c6e0::/44
Malawi,454,1819,12288,1c6f000,2001:0031:c6f0::/44
Malaysia,458,1832,0,1ca0000,2001:0031:ca00::/44
Malaysia,458,1832,4096,1ca1000,2001:0031:ca10::/44
Malaysia,458,1832,8192,1ca2000,2001:0031:ca20::/44
Malaysia,458,1832,12288,1ca3000,2001:0031:ca30::/44
Malaysia,458,1833,0,1ca4000,2001:0031:ca40::/44
Malaysia,458,1833,4096,1ca5000,2001:0031:ca50::/44
Malaysia,458,1833,8192,1ca6000,2001:0031:ca60::/44
Malaysia,458,1833,12288,1ca7000,2001:0031:ca70::/44
Malaysia,458,1834,0,1ca8000,2001:0031:ca80::/44
Malaysia,458,1834,4096,1ca9000,2001:0031:ca90::/44
Malaysia,458,1834,8192,1caa000,2001:0031:caa0::/44
Malaysia,458,1834,12288,1cab000,2001:0031:cab0::/44
Malaysia,458,1835,0,1cac000,2001:0031:cac0::/44
Malaysia,458,1835,4096,1cad000,2001:0031:cad0::/44
Malaysia,458,1835,8192,1cae000,2001:0031:cae0::/44
Malaysia,458,1835,12288,1caf000,2001:0031:caf0::/44
Maldives,462,1848,0,1ce0000,2001:0031:ce00::/44
Maldives,462,1848,4096,1ce1000,2001:0031:ce10::/44
Maldives,462,1848,8192,1ce2000,2001:0031:ce20::/44
Maldives,462,1848,12288,1ce3000,2001:0031:ce30::/44
Maldives,462,1849,0,1ce4000,2001:0031:ce40::/44
Maldives,462,1849,4096,1ce5000,2001:0031:ce50::/44
Maldives,462,1849,8192,1ce6000,2001:0031:ce60::/44
Maldives,462,1849,12288,1ce7000,2001:0031:ce70::/44
Maldives,462,1850,0,1ce8000,2001:0031:ce80::/44
Maldives,462,1850,4096,1ce9000,2001:0031:ce90::/44
Maldives,462,1850,8192,1cea000,2001:0031:cea0::/44
Maldives,462,1850,12288,1ceb000,2001:0031:ceb0::/44
Maldives,462,1851,0,1cec000,2001:0031:cec0::/44
Maldives,462,1851,4096,1ced000,2001:0031:ced0::/44
Maldives,462,1851,8192,1cee000,2001:0031:cee0::/44
Maldives,462,1851,12288,1cef000,2001:0031:cef0::/44
Mali,466,1864,0,1d20000,2001:0031:d200::/44
Mali,466,1864,4096,1d21000,2001:0031:d210::/44
Mali,466,1864,8192,1d22000,2001:0031:d220::/44
Mali,466,1864,12288,1d23000,2001:0031:d230::/44
Mali,466,1865,0,1d24000,2001:0031:d240::/44
Mali,466,1865,4096,1d25000,2001:0031:d250::/44
Mali,466,1865,8192,1d26000,2001:0031:d260::/44
Mali,466,1865,12288,1d27000,2001:0031:d270::/44
Mali,466,1866,0,1d28000,2001:0031:d280::/44
Mali,466,1866,4096,1d29000,2001:0031:d290::/44
Mali,466,1866,8192,1d2a000,2001:0031:d2a0::/44
Mali,466,1866,12288,1d2b000,2001:0031:d2b0::/44
Mali,466,1867,0,1d2c000,2001:0031:d2c0::/44
Mali,466,1867,4096,1d2d000,2001:0031:d2d0::/44
Mali,466,1867,8192,1d2e000,2001:0031:d2e0::/44
Mali,466,1867,12288,1d2f000,2001:0031:d2f0::/44
Malta,470,1880,0,1d60000,2001:0031:d600::/44
Malta,470,1880,4096,1d61000,2001:0031:d610::/44
Malta,470,1880,8192,1d62000,2001:0031:d620::/44
Malta,470,1880,12288,1d63000,2001:0031:d630::/44
Malta,470,1881,0,1d64000,2001:0031:d640::/44
Malta,470,1881,4096,1d65000,2001:0031:d650::/44
Malta,470,1881,8192,1d66000,2001:0031:d660::/44
Malta,470,1881,12288,1d67000,2001:0031:d670::/44
Malta,470,1882,0,1d68000,2001:0031:d680::/44
Malta,470,1882,4096,1d69000,2001:0031:d690::/44
Malta,470,1882,8192,1d6a000,2001:0031:d6a0::/44
Malta,470,1882,12288,1d6b000,2001:0031:d6b0::/44
Malta,470,1883,0,1d6c000,2001:0031:d6c0::/44
Malta,470,1883,4096,1d6d000,2001:0031:d6d0::/44
Malta,470,1883,8192,1d6e000,2001:0031:d6e0::/44
Malta,470,1883,12288,1d6f000,2001:0031:d6f0::/44
Marshall Islands,584,2336,0,2480000,2001:0032:4800::/44
Marshall Islands,584,2336,4096,2481000,2001:0032:4810::/44
Marshall Islands,584,2336,8192,2482000,2001:0032:4820::/44
Marshall Islands,584,2336,12288,2483000,2001:0032:4830::/44
Marshall Islands,584,2337,0,2484000,2001:0032:4840::/44
Marshall Islands,584,2337,4096,2485000,2001:0032:4850::/44
Marshall Islands,584,2337,8192,2486000,2001:0032:4860::/44
Marshall Islands,584,2337,12288,2487000,2001:0032:4870::/44
Marshall Islands,584,2338,0,2488000,2001:0032:4880::/44
Marshall Islands,584,2338,4096,2489000,2001:0032:4890::/44
Marshall Islands,584,2338,8192,248a000,2001:0032:48a0::/44
Marshall Islands,584,2338,12288,248b000,2001:0032:48b0::/44
Marshall Islands,584,2339,0,248c000,2001:0032:48c0::/44
Marshall Islands,584,2339,4096,248d000,2001:0032:48d0::/44
Marshall Islands,584,2339,8192,248e000,2001:0032:48e0::/44
Marshall Islands,584,2339,12288,248f000,2001:0032:48f0::/44
Martinique,474,1896,0,1da0000,2001:0031:da00::/44
Martinique,474,1896,4096,1da1000,2001:0031:da10::/44
Martinique,474,1896,8192,1da2000,2001:0031:da20::/44
Martinique,474,1896,12288,1da3000,2001:0031:da30::/44
Martinique,474,1897,0,1da4000,2001:0031:da40::/44
Martinique,474,1897,4096,1da5000,2001:0031:da50::/44
Martinique,474,1897,8192,1da6000,2001:0031:da60::/44
Martinique,474,1897,12288,1da7000,2001:0031:da70::/44
Martinique,474,1898,0,1da8000,2001:0031:da80::/44
Martinique,474,1898,4096,1da9000,2001:0031:da90::/44
Martinique,474,1898,8192,1daa000,2001:0031:daa0::/44
Martinique,474,1898,12288,1dab000,2001:0031:dab0::/44
Martinique,474,1899,0,1dac000,2001:0031:dac0::/44
Martinique,474,1899,4096,1dad000,2001:0031:dad0::/44
Martinique,474,1899,8192,1dae000,2001:0031:dae0::/44
Martinique,474,1899,12288,1daf000,2001:0031:daf0::/44
Mauritania,478,1912,0,1de0000,2001:0031:de00::/44
Mauritania,478,1912,4096,1de1000,2001:0031:de10::/44
Mauritania,478,1912,8192,1de2000,2001:0031:de20::/44
Mauritania,478,1912,12288,1de3000,2001:0031:de30::/44
Mauritania,478,1913,0,1de4000,2001:0031:de40::/44
Mauritania,478,1913,4096,1de5000,2001:0031:de50::/44
Mauritania,478,1913,8192,1de6000,2001:0031:de60::/44
Mauritania,478,1913,12288,1de7000,2001:0031:de70::/44
Mauritania,478,1914,0,1de8000,2001:0031:de80::/44
Mauritania,478,1914,4096,1de9000,2001:0031:de90::/44
Mauritania,478,1914,8192,1dea000,2001:0031:dea0::/44
Mauritania,478,1914,12288,1deb000,2001:0031:deb0::/44
Mauritania,478,1915,0,1dec000,2001:0031:dec0::/44
Mauritania,478,1915,4096,1ded000,2001:0031:ded0::/44
Mauritania,478,1915,8192,1dee000,2001:0031:dee0::/44
Mauritania,478,1915,12288,1def000,2001:0031:def0::/44
Mauritius,480,1920,0,1e00000,2001:0031:e000::/44
Mauritius,480,1920,4096,1e01000,2001:0031:e010::/44
Mauritius,480,1920,8192,1e02000,2001:0031:e020::/44
Mauritius,480,1920,12288,1e03000,2001:0031:e030::/44
Mauritius,480,1921,0,1e04000,2001:0031:e040::/44
Mauritius,480,1921,4096,1e05000,2001:0031:e050::/44
Mauritius,480,1921,8192,1e06000,2001:0031:e060::/44
Mauritius,480,1921,12288,1e07000,2001:0031:e070::/44
Mauritius,480,1922,0,1e08000,2001:0031:e080::/44
Mauritius,480,1922,4096,1e09000,2001:0031:e090::/44
Mauritius,480,1922,8192,1e0a000,2001:0031:e0a0::/44
Mauritius,480,1922,12288,1e0b000,2001:0031:e0b0::/44
Mauritius,480,1923,0,1e0c000,2001:0031:e0c0::/44
Mauritius,480,1923,4096,1e0d000,2001:0031:e0d0::/44
Mauritius,480,1923,8192,1e0e000,2001:0031:e0e0::/44
Mauritius,480,1923,12288,1e0f000,2001:0031:e0f0::/44
Mayotte,175,700,0,0af0000,2001:0030:af00::/44
Mayotte,175,700,4096,0af1000,2001:0030:af10::/44
Mayotte,175,700,8192,0af2000,2001:0030:af20::/44
Mayotte,175,700,12288,0af3000,2001:0030:af30::/44
Mayotte,175,701,0,0af4000,2001:0030:af40::/44
Mayotte,175,701,4096,0af5000,2001:0030:af50::/44
Mayotte,175,701,8192,0af6000,2001:0030:af60::/44
Mayotte,175,701,12288,0af7000,2001:0030:af70::/44
Mayotte,175,702,0,0af8000,2001:0030:af80::/44
Mayotte,175,702,4096,0af9000,2001:0030:af90::/44
Mayotte,175,702,8192,0afa000,2001:0030:afa0::/44
Mayotte,175,702,12288,0afb000,2001:0030:afb0::/44
Mayotte,175,703,0,0afc000,2001:0030:afc0::/44
Mayotte,175,703,4096,0afd000,2001:0030:afd0::/44
Mayotte,175,703,8192,0afe000,2001:0030:afe0::/44
Mayotte,175,703,12288,0aff000,2001:0030:aff0::/44
Mexico,484,1936,0,1e40000,2001:0031:e400::/44
Mexico,484,1936,4096,1e41000,2001:0031:e410::/44
Mexico,484,1936,8192,1e42000,2001:0031:e420::/44
Mexico,484,1936,12288,1e43000,2001:0031:e430::/44
Mexico,484,1937,0,1e44000,2001:0031:e440::/44
Mexico,484,1937,4096,1e45000,2001:0031:e450::/44
Mexico,484,1937,8192,1e46000,2001:0031:e460::/44
Mexico,484,1937,12288,1e47000,2001:0031:e470::/44
Mexico,484,1938,0,1e48000,2001:0031:e480::/44
Mexico,484,1938,4096,1e49000,2001:0031:e490::/44
Mexico,484,1938,8192,1e4a000,2001:0031:e4a0::/44
Mexico,484,1938,12288,1e4b000,2001:0031:e4b0::/44
Mexico,484,1939,0,1e4c000,2001:0031:e4c0::/44
Mexico,484,1939,4096,1e4d000,2001:0031:e4d0::/44
Mexico,484,1939,8192,1e4e000,2001:0031:e4e0::/44
Mexico,484,1939,12288,1e4f000,2001:0031:e4f0::/44
Micronesia (Federated States of),583,2332,0,2470000,2001:0032:4700::/44
Micronesia (Federated States of),583,2332,4096,2471000,2001:0032:4710::/44
Micronesia (Federated States of),583,2332,8192,2472000,2001:0032:4720::/44
Micronesia (Federated States of),583,2332,12288,2473000,2001:0032:4730::/44
Micronesia (Federated States of),583,2333,0,2474000,2001:0032:4740::/44
Micronesia (Federated States of),583,2333,4096,2475000,2001:0032:4750::/44
Micronesia (Federated States of),583,2333,8192,2476000,2001:0032:4760::/44
Micronesia (Federated States of),583,2333,12288,2477000,2001:0032:4770::/44
Micronesia (Federated States of),583,2334,0,2478000,2001:0032:4780::/44
Micronesia (Federated States of),583,2334,4096,2479000,2001:0032:4790::/44
Micronesia (Federated States of),583,2334,8192,247a000,2001:0032:47a0::/44
Micronesia (Federated States of),583,2334,12288,247b000,2001:0032:47b0::/44
Micronesia (Federated States of),583,2335,0,247c000,2001:0032:47c0::/44
Micronesia (Federated States of),583,2335,4096,247d000,2001:0032:47d0::/44
Micronesia (Federated States of),583,2335,8192,247e000,2001:0032:47e0::/44
Micronesia (Federated States of),583,2335,12288,247f000,2001:0032:47f0::/44
"Moldova, Republic of",498,1992,0,1f20000,2001:0031:f200::/44
"Moldova, Republic of",498,1992,4096,1f21000,2001:0031:f210::/44
"Moldova, Republic of",498,1992,8192,1f22000,2001:0031:f220::/44
"Moldova, Republic of",498,1992,12288,1f23000,2001:0031:f230::/44
"Moldova, Republic of",498,1993,0,1f24000,2001:0031:f240::/44
"Moldova, Republic of",498,1993,4096,1f25000,2001:0031:f250::/44
"Moldova, Republic of",498,1993,8192,1f26000,2001:0031:f260::/44
"Moldova, Republic of",498,1993,12288,1f27000,2001:0031:f270::/44
"Moldova, Republic of",498,1994,0,1f28000,2001:0031:f280::/44
"Moldova, Republic of",498,1994,4096,1f29000,2001:0031:f290::/44
"Moldova, Republic of",498,1994,8192,1f2a000,2001:0031:f2a0::/44
"Moldova, Republic of",498,1994,12288,1f2b000,2001:0031:f2b0::/44
"Moldova, Republic of",498,1995,0,1f2c000,2001:0031:f2c0::/44
"Moldova, Republic of",498,1995,4096,1f2d000,2001:0031:f2d0::/44
"Moldova, Republic of",498,1995,8192,1f2e000,2001:0031:f2e0::/44
"Moldova, Republic of",498,1995,12288,1f2f000,2001:0031:f2f0::/44
Monaco,492,1968,0,1ec0000,2001:0031:ec00::/44
Monaco,492,1968,4096,1ec1000,2001:0031:ec10::/44
Monaco,492,1968,8192,1ec2000,2001:0031:ec20::/44
Monaco,492,1968,12288,1ec3000,2001:0031:ec30::/44
Monaco,492,1969,0,1ec4000,2001:0031:ec40::/44
Monaco,492,1969,4096,1ec5000,2001:0031:ec50::/44
Monaco,492,1969,8192,1ec6000,2001:0031:ec60::/44
Monaco,492,1969,12288,1ec7000,2001:0031:ec70::/44
Monaco,492,1970,0,1ec8000,2001:0031:ec80::/44
Monaco,492,1970,4096,1ec9000,2001:0031:ec90::/44
Monaco,492,1970,8192,1eca000,2001:0031:eca0::/44
Monaco,492,1970,12288,1ecb000,2001:0031:ecb0::/44
Monaco,492,1971,0,1ecc000,2001:0031:ecc0::/44
Monaco,492,1971,4096,1ecd000,2001:0031:ecd0::/44
Monaco,492,1971,8192,1ece000,2001:0031:ece0::/44
Monaco,492,1971,12288,1ecf000,2001:0031:ecf0::/44
Mongolia,496,1984,0,1f00000,2001:0031:f000::/44
Mongolia,496,1984,4096,1f01000,2001:0031:f010::/44
Mongolia,496,1984,8192,1f02000,2001:0031:f020::/44
Mongolia,496,1984,12288,1f03000,2001:0031:f030::/44
Mongolia,496,1985,0,1f04000,2001:0031:f040::/44
Mongolia,496,1985,4096,1f05000,2001:0031:f050::/44
Mongolia,496,1985,8192,1f06000,2001:0031:f060::/44
Mongolia,496,1985,12288,1f07000,2001:0031:f070::/44
Mongolia,496,1986,0,1f08000,2001:0031:f080::/44
Mongolia,496,1986,4096,1f09000,2001:0031:f090::/44
Mongolia,496,1986,8192,1f0a000,2001:0031:f0a0::/44
Mongolia,496,1986,12288,1f0b000,2001:0031:f0b0::/44
Mongolia,496,1987,0,1f0c000,2001:0031:f0c0::/44
Mongolia,496,1987,4096,1f0d000,2001:0031:f0d0::/44
Mongolia,496,1987,8192,1f0e000,2001:0031:f0e0::/44
Mongolia,496,1987,12288,1f0f000,2001:0031:f0f0::/44
Montenegro,499,1996,0,1f30000,2001:0031:f300::/44
Montenegro,499,1996,4096,1f31000,2001:0031:f310::/44
Montenegro,499,1996,8192,1f32000,2001:0031:f320::/44
Montenegro,499,1996,12288,1f33000,2001:0031:f330::/44
Montenegro,499,1997,0,1f34000,2001:0031:f340::/44
Montenegro,499,1997,4096,1f35000,2001:0031:f350::/44
Montenegro,499,1997,8192,1f36000,2001:0031:f360::/44
Montenegro,499,1997,12288,1f37000,2001:0031:f370::/44
Montenegro,499,1998,0,1f38000,2001:0031:f380::/44
Montenegro,499,1998,4096,1f39000,2001:0031:f390::/44
Montenegro,499,1998,8192,1f3a000,2001:0031:f3a0::/44
Montenegro,499,1998,12288,1f3b000,2001:0031:f3b0::/44
Montenegro,499,1999,0,1f3c000,2001:0031:f3c0::/44
Montenegro,499,1999,4096,1f3d000,2001:0031:f3d0::/44
Montenegro,499,1999,8192,1f3e000,2001:0031:f3e0::/44
Montenegro,499,1999,12288,1f3f000,2001:0031:f3f0::/44
Montserrat,500,2000,0,1f40000,2001:0031:f400::/44
Montserrat,500,2000,4096,1f41000,2001:0031:f410::/44
Montserrat,500,2000,8192,1f42000,2001:0031:f420::/44
Montserrat,500,2000,12288,1f43000,2001:0031:f430::/44
Montserrat,500,2001,0,1f44000,2001:0031:f440::/44
Montserrat,500,2001,4096,1f45000,2001:0031:f450::/44
Montserrat,500,2001,8192,1f46000,2001:0031:f460::/44
Montserrat,500,2001,12288,1f47000,2001:0031:f470::/44
Montserrat,500,2002,0,1f48000,2001:0031:f480::/44
Montserrat,500,2002,4096,1f49000,2001:0031:f490::/44
Montserrat,500,2002,8192,1f4a000,2001:0031:f4a0::/44
Montserrat,500,2002,12288,1f4b000,2001:0031:f4b0::/44
Montserrat,500,2003,0,1f4c000,2001:0031:f4c0::/44
Montserrat,500,2003,4096,1f4d000,2001:0031:f4d0::/44
Montserrat,500,2003,8192,1f4e000,2001:0031:f4e0::/44
Montserrat,500,2003,12288,1f4f000,2001:0031:f4f0::/44
Morocco,504,2016,0,1f80000,2001:0031:f800::/44
Morocco,504,2016,4096,1f81000,2001:0031:f810::/44
Morocco,504,2016,8192,1f82000,2001:0031:f820::/44
Morocco,504,2016,12288,1f83000,2001:0031:f830::/44
Morocco,504,2017,0,1f84000,2001:0031:f840::/44
Morocco,504,2017,4096,1f85000,2001:0031:f850::/44
Morocco,504,2017,8192,1f86000,2001:0031:f860::/44
Morocco,504,2017,12288,1f87000,2001:0031:f870::/44
Morocco,504,2018,0,1f88000,2001:0031:f880::/44
Morocco,504,2018,4096,1f89000,2001:0031:f890::/44
Morocco,504,2018,8192,1f8a000,2001:0031:f8a0::/44
Morocco,504,2018,12288,1f8b000,2001:0031:f8b0::/44
Morocco,504,2019,0,1f8c000,2001:0031:f8c0::/44
Morocco,504,2019,4096,1f8d000,2001:0031:f8d0::/44
Morocco,504,2019,8192,1f8e000,2001:0031:f8e0::/44
Morocco,504,2019,12288,1f8f000,2001:0031:f8f0::/44
Mozambique,508,2032,0,1fc0000,2001:0031:fc00::/44
Mozambique,508,2032,4096,1fc1000,2001:0031:fc10::/44
Mozambique,508,2032,8192,1fc2000,2001:0031:fc20::/44
Mozambique,508,2032,12288,1fc3000,2001:0031:fc30::/44
Mozambique,508,2033,0,1fc4000,2001:0031:fc40::/44
Mozambique,508,2033,4096,1fc5000,2001:0031:fc50::/44
Mozambique,508,2033,8192,1fc6000,2001:0031:fc60::/44
Mozambique,508,2033,12288,1fc7000,2001:0031:fc70::/44
Mozambique,508,2034,0,1fc8000,2001:0031:fc80::/44
Mozambique,508,2034,4096,1fc9000,2001:0031:fc90::/44
Mozambique,508,2034,8192,1fca000,2001:0031:fca0::/44
Mozambique,508,2034,12288,1fcb000,2001:0031:fcb0::/44
Mozambique,508,2035,0,1fcc000,2001:0031:fcc0::/44
Mozambique,508,2035,4096,1fcd000,2001:0031:fcd0::/44
Mozambique,508,2035,8192,1fce000,2001:0031:fce0::/44
Mozambique,508,2035,12288,1fcf000,2001:0031:fcf0::/44
Myanmar,104,416,0,0680000,2001:0030:6800::/44
Myanmar,104,416,4096,0681000,2001:0030:6810::/44
Myanmar,104,416,8192,0682000,2001:0030:6820::/44
Myanmar,104,416,12288,0683000,2001:0030:6830::/44
Myanmar,104,417,0,0684000,2001:0030:6840::/44
Myanmar,104,417,4096,0685000,2001:0030:6850::/44
Myanmar,104,417,8192,0686000,2001:0030:6860::/44
Myanmar,104,417,12288,0687000,2001:0030:6870::/44
Myanmar,104,418,0,0688000,2001:0030:6880::/44
Myanmar,104,418,4096,0689000,2001:0030:6890::/44
Myanmar,104,418,8192,068a000,2001:0030:68a0::/44
Myanmar,104,418,12288,068b000,2001:0030:68b0::/44
Myanmar,104,419,0,068c000,2001:0030:68c0::/44
Myanmar,104,419,4096,068d000,2001:0030:68d0::/44
Myanmar,104,419,8192,068e000,2001:0030:68e0::/44
Myanmar,104,419,12288,068f000,2001:0030:68f0::/44
Namibia,516,2064,0,2040000,2001:0032:0400::/44
Namibia,516,2064,4096,2041000,2001:0032:0410::/44
Namibia,516,2064,8192,2042000,2001:0032:0420::/44
Namibia,516,2064,12288,2043000,2001:0032:0430::/44
Namibia,516,2065,0,2044000,2001:0032:0440::/44
Namibia,516,2065,4096,2045000,2001:0032:0450::/44
Namibia,516,2065,8192,2046000,2001:0032:0460::/44
Namibia,516,2065,12288,2047000,2001:0032:0470::/44
Namibia,516,2066,0,2048000,2001:0032:0480::/44
Namibia,516,2066,4096,2049000,2001:0032:0490::/44
Namibia,516,2066,8192,204a000,2001:0032:04a0::/44
Namibia,516,2066,12288,204b000,2001:0032:04b0::/44
Namibia,516,2067,0,204c000,2001:0032:04c0::/44
Namibia,516,2067,4096,204d000,2001:0032:04d0::/44
Namibia,516,2067,8192,204e000,2001:0032:04e0::/44
Namibia,516,2067,12288,204f000,2001:0032:04f0::/44
Nauru,520,2080,0,2080000,2001:0032:0800::/44
Nauru,520,2080,4096,2081000,2001:0032:0810::/44
Nauru,520,2080,8192,2082000,2001:0032:0820::/44
Nauru,520,2080,12288,2083000,2001:0032:0830::/44
Nauru,520,2081,0,2084000,2001:0032:0840::/44
Nauru,520,2081,4096,2085000,2001:0032:0850::/44
Nauru,520,2081,8192,2086000,2001:0032:0860::/44
Nauru,520,2081,12288,2087000,2001:0032:0870::/44
Nauru,520,2082,0,2088000,2001:0032:0880::/44
Nauru,520,2082,4096,2089000,2001:0032:0890::/44
Nauru,520,2082,8192,208a000,2001:0032:08a0::/44
Nauru,520,2082,12288,208b000,2001:0032:08b0::/44
Nauru,520,2083,0,208c000,2001:0032:08c0::/44
Nauru,520,2083,4096,208d000,2001:0032:08d0::/44
Nauru,520,2083,8192,208e000,2001:0032:08e0::/44
Nauru,520,2083,12288,208f000,2001:0032:08f0::/44
Nepal,524,2096,0,20c0000,2001:0032:0c00::/44
Nepal,524,2096,4096,20c1000,2001:0032:0c10::/44
Nepal,524,2096,8192,20c2000,2001:0032:0c20::/44
Nepal,524,2096,12288,20c3000,2001:0032:0c30::/44
Nepal,524,2097,0,20c4000,2001:0032:0c40::/44
Nepal,524,2097,4096,20c5000,2001:0032:0c50::/44
Nepal,524,2097,8192,20c6000,2001:0032:0c60::/44
